firmwareVersion,vendorType,phyIndex,relPos,boardNum,phyClass,softVersion,serverDate,isFRU,alias,bom,physicalFlag,deviceName,deviceIp,containedIn,beginDate,cleiCode,mfgName,desc,name,hardVersion,remark,asset,model,assetNumber,serialNum,buildInfo,devId
,1.3.6.1.4.1.25506.3.1.10.4.43,196,24,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/24,GigabitEthernet1/0/24,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=196,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,47,24,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/24,GigabitEthernet1/0/24,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=47,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.57,48,25,,10,,2016-01-26T15:27:11-05:00,1,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/25,GigabitEthernet1/0/25,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=48,,,,,75
,1.3.6.1.4.1.25506.3.1.10.4.57,197,25,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/25,GigabitEthernet1/0/25,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=197,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.57,198,26,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/26,GigabitEthernet1/0/26,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=198,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.57,49,26,,10,,2016-01-26T15:27:11-05:00,1,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/26,GigabitEthernet1/0/26,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=49,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.57,50,27,,10,,2016-01-26T15:27:11-05:00,1,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/27,GigabitEthernet1/0/27,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=50,,,,,75
,1.3.6.1.4.1.25506.3.1.10.4.57,199,27,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/27,GigabitEthernet1/0/27,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=199,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.57,200,28,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/28,GigabitEthernet1/0/28,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=200,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.57,51,28,,10,,2016-01-26T15:27:11-05:00,1,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/28,GigabitEthernet1/0/28,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=51,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,52,29,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/29,GigabitEthernet1/0/29,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=52,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,26,3,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/3,GigabitEthernet1/0/3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=26,,,,,75
,1.3.6.1.4.1.25506.3.1.10.4.43,175,3,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/3,GigabitEthernet1/0/3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=175,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,53,30,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/30,GigabitEthernet1/0/30,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=53,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,27,4,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/4,GigabitEthernet1/0/4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=27,,,,,75
,1.3.6.1.4.1.25506.3.1.10.4.43,176,4,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/4,GigabitEthernet1/0/4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=176,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,177,5,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/5,GigabitEthernet1/0/5,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=177,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,28,5,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/5,GigabitEthernet1/0/5,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=28,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,29,6,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/6,GigabitEthernet1/0/6,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=29,,,,,75
,1.3.6.1.4.1.25506.3.1.10.4.43,178,6,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/6,GigabitEthernet1/0/6,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=178,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,179,7,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/7,GigabitEthernet1/0/7,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=179,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,30,7,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/7,GigabitEthernet1/0/7,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=30,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,31,8,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/8,GigabitEthernet1/0/8,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=31,,,,,75
,1.3.6.1.4.1.25506.3.1.10.4.43,180,8,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/8,GigabitEthernet1/0/8,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=180,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,181,9,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,146,,,,GigabitEthernet1/0/9,GigabitEthernet1/0/9,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=181,,,,,10
,1.3.6.1.4.1.11.2.14.11.15.3.1.10.4.43,32,9,,10,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,20,,,,GigabitEthernet1/0/9,GigabitEthernet1/0/9,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=32,,,,,75
,1.3.6.1.4.1.43.45.1.10.3.1.10.4.43,31,9,,10,,2016-01-26T15:43:57-05:00,2,,,0,4210,10.101.0.227,20,,,,GigabitEthernet1/0/9,GigabitEthernet1/0/9,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=107&phyIndex=31,,,,,107
,1.3.6.1.4.1.25506.3.1.10.4.43,229,1,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/1,GigabitEthernet2/0/1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=229,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,238,10,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/10,GigabitEthernet2/0/10,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=238,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,239,11,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/11,GigabitEthernet2/0/11,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=239,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,240,12,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/12,GigabitEthernet2/0/12,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=240,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,241,13,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/13,GigabitEthernet2/0/13,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=241,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,242,14,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/14,GigabitEthernet2/0/14,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=242,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,243,15,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/15,GigabitEthernet2/0/15,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=243,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,244,16,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/16,GigabitEthernet2/0/16,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=244,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,245,17,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/17,GigabitEthernet2/0/17,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=245,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,246,18,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/18,GigabitEthernet2/0/18,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=246,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,247,19,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/19,GigabitEthernet2/0/19,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=247,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,230,2,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/2,GigabitEthernet2/0/2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=230,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,248,20,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/20,GigabitEthernet2/0/20,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=248,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,249,21,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/21,GigabitEthernet2/0/21,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=249,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,250,22,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/22,GigabitEthernet2/0/22,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=250,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,251,23,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/23,GigabitEthernet2/0/23,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=251,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,252,24,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/24,GigabitEthernet2/0/24,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=252,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.57,253,25,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/25,GigabitEthernet2/0/25,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=253,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.57,254,26,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/26,GigabitEthernet2/0/26,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=254,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.57,255,27,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/27,GigabitEthernet2/0/27,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=255,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.57,256,28,,10,,2016-01-26T15:20:43-05:00,1,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/28,GigabitEthernet2/0/28,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=256,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,231,3,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/3,GigabitEthernet2/0/3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=231,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,232,4,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/4,GigabitEthernet2/0/4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=232,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,233,5,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/5,GigabitEthernet2/0/5,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=233,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,234,6,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/6,GigabitEthernet2/0/6,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=234,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,235,7,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/7,GigabitEthernet2/0/7,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=235,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,236,8,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/8,GigabitEthernet2/0/8,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=236,,,,,10
,1.3.6.1.4.1.25506.3.1.10.4.43,237,9,,10,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,149,,,,GigabitEthernet2/0/9,GigabitEthernet2/0/9,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=237,,,,,10
,0,1,-1,,11,,2016-02-03T08:06:16-05:00,2,,,0,5900 10GbE Base-T,10.20.10.10,0,,,HP,HP,HP,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=1,,,,,221
,0,10001,-1,,11,,2016-02-03T08:06:16-05:00,2,,,0,5900 10GbE Base-T,10.20.10.10,0,,,HP,HP,HP,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=10001,,,,,221
,,0,-1,,-1,,2016-01-26T15:20:43-05:00,1,,,2,HP_5500EI,192.168.1.221,0,,,HP,HP_5500EI,HP_5500EI,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=0,,,,,10
K.15.30,,0,-1,,-1,K.16.01.0004,2016-01-29T19:20:19-05:00,1,,,2,HP-3500yl-24G,10.12.10.10,0,,,Hewlett-Packard,HP-3500yl-24G,HP-3500yl-24G,Rev 0,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=211&phyIndex=0,SG607TF01C,,SG607TF01C,,211
K.15.30,,0,-1,,-1,K.16.01.0004,2016-01-26T15:21:16-05:00,1,,,2,HP-5406zl,10.10.10.2,0,,,Hewlett-Packard,HP-5406zl,HP-5406zl,Rev 0,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=0,SG9504B1P5,,SG9504B1P5,,53
2.03,,0,-1,,-1,Release 3507P39,2016-01-26T15:21:29-05:00,1,,,2,HP830_WSC,10.10.10.5,0,,,HP,HP830_WSC,HP830_WSC,Ver.B,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=0,CN31G5P00D,,CN31G5P00D,,31
2.03,1.3.6.1.4.1.11.2.3.7.15.1.3.2,1,1,CN31G5P00D,3,Release 3507P39,2016-01-26T15:21:29-05:00,1,,0235A0Y5,0,HP830_WSC,10.10.10.5,0,2013-01-18T00:00:00-05:00,NONE,HP,HP Series Wireless LAN Device HP 830 24P,HP 830 24P,Ver.B,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=1,HP 830 24P,,CN31G5P00D,NONE,31
2.03,1.3.6.1.4.1.11.2.3.7.15.1.3.3,1,1,CN31G5P00D,3,5.20 Release 3507P29,2016-01-26T15:27:11-05:00,1,,0235A0Y5,0,830wired.lab.local,10.101.0.231,0,2013-01-18T00:00:00-05:00,NONE,HP,HP 830 24P LSW Software Version Release 3507P29,HP 830 24P LSW,REV.B,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=1,HP 830 24P LSW,,CN31G5P00D,,75
,,0,-1,,-1,,2016-03-16T13:34:48-04:00,1,,,2,HPEIMC72WIN2K12R2,10.101.0.203,0,,,,HPEIMC72WIN2K12R2,HPEIMC72WIN2K12R2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=67&phyIndex=0,,,,,67
,,0,-1,,-1,,2016-02-06T15:21:40-05:00,1,,,2,HYPERVWIN2K12R2,10.101.0.21,0,,,,HYPERVWIN2K12R2,HYPERVWIN2K12R2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=218&phyIndex=0,,,,,218
,0,9,8,,5,,2016-01-29T19:20:19-05:00,2,,,0,HP-3500yl-24G,10.12.10.10,1,,,Hewlett-Packard,HP J8692A Switch interface module pseudocontainer,Interface module pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=211&phyIndex=9,,,,,211
,0,209001,8,,5,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,201001,,,Hewlett-Packard,HP J9727A Switch interface module pseudocontainer,Interface module pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=209001,,,,,205
,0,9001,8,,5,,2016-01-29T14:01:00-05:00,2,,,0,Jan-00,10.10.10.3,1001,,,Hewlett-Packard,HP J9573A Switch interface module pseudocontainer,Interface module pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=198&phyIndex=9001,,,,,198
,0,9001,8,,5,,2016-01-29T14:03:15-05:00,2,,,0,3800_2,10.10.10.4,1001,,,Hewlett-Packard,HP J9573A Switch interface module pseudocontainer,Interface module pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=202&phyIndex=9001,,,,,202
,0,109001,8,,5,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,101001,,,Hewlett-Packard,HP J9727A Switch interface module pseudocontainer,Interface module pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=109001,,,,,205
,0,9,8,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,1,,,Hewlett-Packard,HP J8697A Switch interface module pseudocontainer,Interface module pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=9,,,,,53
,1.3.6.1.4.1.9.12.3.1.6,15,0,,6,,2016-01-27T01:10:55-05:00,1,,,0,router1wan,10.254.0.2,14,,,Cisco,Internal Power Supply,Internal Power Supply,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=82&phyIndex=15,,,,,82
,1.3.6.1.4.1.9.12.3.1.6,15,0,,6,,2016-01-27T01:12:21-05:00,1,,,0,router2wan,10.254.0.3,14,,,Cisco,Internal Power Supply,Internal Power Supply,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=90&phyIndex=15,,,,,90
,1.3.6.1.4.1.9.12.3.1.6,13,0,,6,,2016-01-27T01:12:51-05:00,1,,,0,router6wan,10.254.0.7,12,,,Cisco,Internal Power Supply,Internal Power Supply,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=100&phyIndex=13,,,,,100
,1.3.6.1.4.1.9.12.3.1.6,15,0,,6,,2016-01-27T01:12:25-05:00,1,,,0,router5,10.254.0.6,14,,,Cisco,Internal Power Supply,Internal Power Supply,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=96&phyIndex=15,,,,,96
,1.3.6.1.4.1.9.12.3.1.6,15,0,,6,,2016-01-27T01:12:18-05:00,1,,,0,router4,10.254.0.5,14,,,Cisco,Internal Power Supply,Internal Power Supply,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=94&phyIndex=15,,,,,94
,1.3.6.1.4.1.9.12.3.1.6,16,0,,6,,2016-01-27T01:12:14-05:00,1,,,0,router3wan,10.254.0.4,15,,,Cisco,Internal Power Supply,Internal Power Supply,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=92&phyIndex=16,,,,,92
,1.3.6.1.4.1.11.2.14.11.15.3.1.9.1,97,1,CN31G5P00D,9,Release 3507P39,2016-01-26T15:21:29-05:00,2,,0235A0Y5,0,HP830_WSC,10.10.10.5,17,2013-01-18T00:00:00-05:00,NONE,,Module level1,Level 1 Module #1,Ver.B,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=97,,,CN31G5P00D,NONE,31
,1.3.6.1.4.1.11.2.14.11.15.3.1.5,17,1,,5,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,1,,,,WLAN Container #1 for HP 830 24P Module,Level 1 Virtual Container #1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=17,,,,,31
,0,2,1,,5,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,1,,,,CONTAINER LEVEL1,Level 1 Virtual Container #1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=2,,,,,75
,0,3,2,,5,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,1,,,,CONTAINER LEVEL1,Level 1 Virtual Container #2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=3,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.5,18,2,,5,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,1,,,,Container #2 for Power-Supply Module,Level 1 Virtual Container #2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=18,,,,,31
,1.3.6.1.4.1.11.2.14.11.15.3.1.5,19,3,,5,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,1,,,,Container #3 for Power-Supply Module,Level 1 Virtual Container #3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=19,,,,,31
,0,4,3,,5,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,1,,,,CONTAINER LEVEL1,Level 1 Virtual Container #3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=4,,,,,75
,0,5,4,,5,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,1,,,,CONTAINER LEVEL1,Level 1 Virtual Container #4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=5,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.5,20,4,,5,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,1,,,,Container #4 for Fan Module,Level 1 Virtual Container #4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=20,,,,,31
,1.3.6.1.4.1.11.2.14.11.15.3.1.5,21,5,,5,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,1,,,,Container #5 for Fan Module,Level 1 Virtual Container #5,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=21,,,,,31
,0,6,5,,5,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,1,,,,CONTAINER LEVEL1,Level 1 Virtual Container #5,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=6,,,,,75
,0,7,6,,5,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,1,,,,CONTAINER LEVEL1,Level 1 Virtual Container #6,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=7,,,,,75
